,duration,correlation,time
0,2.31000018119812,0.7019516061277443,2022-10-10T05:35:15.317000Z
1,3.700000047683716,0.712343855801814,2022-10-10T09:07:53.887000Z
2,2.919999837875366,0.6120768172929268,2022-10-10T11:11:03.737000Z
3,2.0900001525878906,0.7778020758343821,2022-10-10T11:14:52.137000Z
4,2.4100003242492676,0.7194008570956058,2022-10-10T15:39:02.657000Z
5,3.190000057220459,0.677108269263881,2022-10-10T19:00:01.757000Z
6,2.6600000858306885,0.6093807188595427,2022-10-10T19:05:15.037000Z
